address,value
0x63f11d2060d147e75c2bfb83dbebe155b4d06b66,1
0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,1
0x1ae50668be1f32179bce00eb203121f00907d808,1
0xb2d1c70ba70243634ad656dc96531e17b0764c56,1
0xaaae5c0a8e05ee5b3824b2e9fe939d5dc3ba3336,1
0x9c7471c6d03cddab9ef6e1db6ed93fb8f9328072,1
0x215fc4d12967ddc2432a7b8936f2849740edb7bd,1
0x7c76cf8894d42ed11b53236da54f05add1d44073,1
0x886478d3cf9581b624cb35b5446693fc8a58b787,1
0xea9f3a983d965e582c34eb852c18babac52050d8,1
0x60e5299f49cdbc13d152323105af462071b22c87,1
0xfc382669ecf6a4f19efe1e32c64d75a1daffb1e1,1
0x97ece7185467c78293f3b796bde3704421d4fa69,1
0xe1e57c6d779adea0f34cd3b84fb6bae3a54d1cfd,1
0x0c664c03eebcecb6c21e3b3bc77c9dffed5bd694,1
0x331b4a1242ad6a794ef127bd61fe57d7bdfdbb80,1
0xbaea3cf94abd0d6e0f029ef5b0e54e9424a72985,1
0x53cbd34ca41a2373dc329c63dfca349d90139e27,1
0x5a3a1461310884df894b7e973305f690fc5779d0,1
0xee2c055f7706b9dfcd98cd5a23d5629d6316c0bd,1
0x5022cf478c7124d508ab4a304946cb4fa3d9c39e,1
0xe776de32c9dc8889e2dcf1cf0606010a51d1abb2,1
0xff08bbef8f2b6986018fe3bb62850aa7db843b40,1
0x7ae3b0627dac32d3ee16c204ef791e37067b8460,1
0x5fbe799de139710a2eb644f0410fdffbd5f189d3,1
0x82a214b23c0119f0c37be360889927d68c2caab6,1
0xfe73f0b55ee4b411d7d1e4d5d5d4f8834064e2b5,1
0x2a8e6a695441752325f4dba04203bdd95bdb967b,1
0x0fb7f9eb8e9bee4dd70dc334b94dee2621a32fb3,1
0xa1b669414d40e68c11652b1cd82381f2a6495b89,1
0x6191c173e855202083455859e670ac16a669788d,1
0xceae4ca7d082856d140f3672780029d6e90c3dcd,1
0x419beee486a63971332cee7170c2f675d92ac5d3,1
0xe50ae5655d227767ec3974a11da7e4f67476b96f,1
