address,value
0xc97958ff5370c56b7e0e6fb58437f00702714d49,1
0x9b96980c1c018cb617f6653f6892e19ecf4f81e1,1
0xb1ce2c57a6f8816113fd172a75fc3b9803320228,1
0xde11c3cb09b437d148e5ee6b909178ec1cb19750,1
0x0aadeef83545196ccb2ce70fabf8be1afa3c9b87,1
0xc4d4125c83d1108df969dda998227fca80fd82dc,1
0x5a483c063b6b2b4f0baafbfe799a3504dd477dae,1
0x763c189d29de29090d80110928bfddfd2ae0eceb,1
0xc68c7771ec6a6e5d67d62aa9c6f22df69865e401,1
0xcd241563f7288b5eb2b9b715f736232889b62d8b,1
0x3ee4a408d933953571cea6615a55f2873ec8201d,1
0xd0c877b474cd51959931a7f70d7a6c60f50cdae7,1
0xd297cf44e39dfc57f1ec970039e9b1c6342b3fa6,1
0xead90127d60f78f3e97781938418004be1794eae,1
0x8d49f11b33f0662074cd4ebacb69c55041631ff8,1
0x6ecae358e99dfdd1abe900bebe5f775431c12324,1
