ownerAddress,value
0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,0
0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,1
0xd8c39a8e2779efa2f3e8c57d9bcd18ae0bbad76c,0
0xd8c39a8e2779efa2f3e8c57d9bcd18ae0bbad76c,1
0xdb561a899557404581e6180fe6d4178577dc117b,0
0xdb561a899557404581e6180fe6d4178577dc117b,1
0x000fb9bb1356842aab1d5398cdf3db2d46ad6e95,0
0x001e1826c164dd5d439b72f2aa837848a37a88db,0
0x00613f2dcccb7ac28fa1806fabb6d6c392417c23,0
0x00de86cbe88e953c38ec6afb20e34f3c0f5762c9,0
0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0
0x01d5fba02d3daad61e6c42b2e15771b06d19e557,0
0x02009370ff755704e9acbd96042c1ab832d6067e,0
0x024e0c1879db65cf94269dec6461060a181dc1c8,0
0x02567d98dba79f6acf3798521fb517aa6f40a888,0
0xe840fe7f29e61e2dbc6a7c1947e51fad47f20b5d,0
0x0340da03212bf3448e99b85f886f4d2017b0ca78,0
0x0360b9acda197703cb3040715c75659c38f13cf7,0
0x03667fa871ba6ae6b3966c037ce55ba0e1af4e6f,0
0x039053b4674d12dcdfe69fadc25afdb0c17360e3,0
0x03ee832367e29a5cd001f65093283eabb5382b62,0
0x03f0e71ac43276fcf0b327b1abe8cdf5974aecc1,0
0x03f4cb9e297ea659f30e09341ee7155a7d136398,0
0x03f58f0cc44be4abc68b2df93c58514bb1196dc3,0
0x04173063c0c491470b735954790f94ed307aae9d,0
0x04d0c64d8b303586af5cf6bb37db16bd7b78c43d,0
0x04df8d02f912d34fef12a1b0488ee56fd6f7416c,0
0x057931155d0c6355b1bd108b0fbfe9bc77d59ef0,0
0x0593cfb5105e6158835b6958f0b5cd7d78f1d4c2,0
0x05c250120ce07ba6fe361b39ac344148435c25ca,0
0x05feef6f10fe8890b82c9bf5065d58fb9b9cb284,0
0x062f25c17e026104d8e5d4dc15e3fc70d4a51d24,0
0x0637213177486b93a4198719a49751d77af0b43a,0
0x067fc0fab235979cb615f46336631288c6e5ad75,0
0x06fa75bfaa972845e7d78a6d928357f15a341d6e,0
0x073c29f511e2e6ed27220d441cbda55e84725eff,0
0x074396d67d04c48fdbef50af95df216185b63cd5,0
