address,value
0x8f903cfc0af3c2ec0d872c57538af5e071544a57,1
0x44e9d011df8741be2493e99297e9ad67bb1aa85b,1
0xa9ccc49a14b707b9ec062ad83983c41ffc2a2e4e,1
0x4b4d75b8b0fc7528ea2614b2ca83555824c07867,1
0x2ed2175669343c1bc2cc0bb9abcbbe381860c43f,1
0x4b3acfba7dfb50106d63702781d0879dffceec50,1
0xb98d10d9f6d07ba283bfd21b2dfec050f9ae282a,1
0x1324c68c9157b1ad5b140c2cdc2505bd6dfc264c,1
0x05c6df5d4cc1158629ffef15d67e34eee73a77b2,1
0x98ff3dd00f25eb1f6248ec2ac89433fb048cb4ca,1
0xdb5dc3e128c564fd4d780c6d798f99e7e1ebb7fc,1
0x8c778a46752a46d09b50aeab6425dcc39360e248,1
0x50ce2057261b33a5a14a172c2c2f52f82a6de89e,1
0x02ae9223c40c3ba7178f585541d6b7abfdc52ecb,1
0x280676491188f56fa386d9833d84702ac1e24c71,1
0xb2d60143097b4f992bfbe955a22dbb2acd9a8eab,1
0x245145accb812ebf3c7ac307f326eb7df73bc223,1
0x4e8ed6b5f603ab93478baf9c5be961528246a627,1
0x6502bc1deeb61c1fce5151e90bcbe51fc75cfb10,1
0x9f2d401298ccff8772aacafa209145d5dd9d4e4a,1
0x87379c15810e77502e436ab8f06794cc662d39a5,1
0xabfd22b8d9d7dc14a55d3107e2443bbe804af599,1
0x05ac142eac7aa9d450e661f40a06e78b57a18aec,1
0x76b588e62f9ce0496861711832567f129959eb19,1
0x85ebab1697e0ce803290a060b15d07ba058c2bb4,1
0xdca1bd903453fdf74845d8952fc54785e6613ced,1
0x9dd8cbd80eff662ececeffa043a29d18b2383f1d,1
0x972e6e4ee085c53fa330e6f2c3da9517be637394,1
0x120a0fa37fc8703c2ec6769e79040b5b587c6efd,1
0xd1f2c10b65a8a19bd1264487cf005c1f6e68b1fb,1
0xe2253bd646ffa2892027c1c8dcafaf51b7b7154a,1
0xd477acacdc6f3dd76a2771a03ad2fc1ac0eca222,1
0x5afe3d3827237eb9e20353ec12a178c583511835,1
0xbd9b7373aac15d9a93c810df3999343f4fe1ed88,1
0xf1db8a2623193757317639d0532daa5e3c8ea20c,1
0xbddb878b393bf91f8d34b2edf7087ca529e3ccaf,1
0x62e77a1ad106bf56fc1360903e942edb06e93d28,1
0xd78a55a4f57a69577cd0c92dbebfde26a0088310,1
0xc142dc5ceb96f73635d66b62bfde2a0eea4e4ce1,1
0x5da7351a4cb03c33e11f51841bc614d985812821,1
0x9a667dcebfab972af744ac02e6d477945fc24da2,1
0x928340fd2789586b36334bd9e5f4cb24ace15148,1
0x730aba725664974efb753ee72ca789541c733db4,1
0xc1d1b8d8adcb455fdf57cc82010e4866e4230432,1
0xf52393e120f918ffba50410b90a29b1f8250c879,1
0x25fa06431225d7acb36d59de8b7cf57b609a9edf,1
0x88d0472cd1726ccfca47622392a3371a1b9883bb,1
0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1
0x75c3a6e283ce2908e5958697b515778b0770a65e,1
0x5ed592557b6a29908b7d50305ca01904a4529cf4,1
0x687aad68de4d3e85a3bb63669470c7978ca106c3,1
0x63268f87fe4dca8ea216921e2709ffcf0a7e20d5,1
0x30d4f0396080b44e24be1353277fec6dd931756c,1
0x00ff192363430a35abbf968c535b64147e88abdb,1
0x6e7d6b505deb2c67fb64ece9995a26b8ad70678f,1
0x3b0aa499cc6acde1d4a7433da6968d7bb8bd8509,1
0x13baedd5efadba42d73182970a04a7f6feb01d31,1
0x1689b564814db5f1c7abd74129771d282e2d652b,1
0xbfc9f6c46715755e2ee8b01f20ab36d22cb4ad4f,1
0x7d1d3cd7cbeb24ec4a9450f3f5d3fcccc9231b86,1
0x6215e708a7b61f5ed49642f692f28ba09b807725,1
0x51522a59dae2a6585a8a4d6ee901821041ae209d,1
0x13a7d2fb3f73b57ef539c35c4ec59ed49b1833ca,1
0x2e1f1037d816ce5bbf2f61c281bd409574895853,1
0xfa4e98a3973ac6d51918e69d49f749219518c5a5,1
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,1
0x40d6cc4ad15707844b320b1d3815e0f0cf09ff30,1
0xbf0e0e8097248a3c026697d88f4d98539a8e3c8e,1
0x2cab11905593b47bbde0a579f586ba76f7ae18a5,1
0xcada60026c503c77f18fcaef4729ef5eaf6e0668,1
0x1c7471f01889137b32258b8e96b365f3e79a7b07,1
0x1e341aa44c293d95d13d778492d417d1be4e63d5,1
0x16257cf909d5168eeef9083959edf9984304bb01,1
0x5cbffebdf2f12a8984b9eff74a85acab24730fff,1
0x2aa9dfec3060963f93c203443ac90029ccf7c150,1
0x4f6afd125968accbcdfbab27ce1cef36ba741c08,1
0x5fbe0ae423f1767028f150aa92545267507588ef,1
0x0dbe146db9c963bdc56d7445e293c7c3119fa2a1,1
0xf5ac7d8d0ab759cddd507742a082612a37edbbbd,1
0x96f844beed7d89d22c760f000066ce8f76b23301,1
0xdc546f477f273bcf327297bf4adcb671b5f20be1,1
0x336bd505b648d378a251f06ec3f6693620913f92,1
0xa3ce40f9d3dab3987167cfbc9a514be226b5d49d,1
0x38b87fa5f96c02db53bb710026d95b5cda20ba70,1
0x650a4d7d40d2c568b954c5c2224d9c8d2fe2cc86,1
0x459700f753ed1d57aa05c778335547140173cc19,1
0x9af481276b075e036bc23e887a8bd275e69ef74c,1
0x318a5c3df479a4a29530770735b71aef9536446c,1
0xb3ecc041139f938d6161976223e6afb42508fd11,1
0x67b42e62c06c26747f9158f37efc2c77362fb759,1
0xed3d7456997d9af7d284230b5017b35d140da798,1
0x4783281a06e91e5d0a136be35b86bd93e8d43904,1
0x88e1f630135ee390682a1fbebcf92399e8535e90,1
0x8c7469d4f7dd1b5bf9085c5411bd2c0513cfd862,1
0x3927af597c09774f91ef84bf765ded4109e9f8ea,1
0x234e228a33b516500388ffae36034fa5bd2f668b,1
0x93c79c3ee2964efb7235b9f445f50e6ff9003ac1,1
0x50398f4dc4c64ac246a83407186fcd45157eab1c,1
0x35d1a3dd6c50deaebb7eacc6077a586b5dde09d5,1
0x9c7f20883cc446b66eb8f709466be9b9219e3a1d,1
0x42cca422354d95bf26c130bb31dca57995156ce5,1
0x0fb586f584dca4f2ea2d8bfb19ab72bae35d6900,1
0x5ef418b862a5356c30ab1eac52076bdc79dd2029,1
0x781264bdcf075c3bb26aff8c2143801580c03052,1
0x3805e9b956aca92899ef0c6faa7dfad20b5c5dac,1
0xfb38cc51133ef30286229be866a261c36c1e8f8c,1
0xf2c452547004ede3c28384917924032c4904b3d5,1
0x91a367ed7c7ec666b0f0503bde03937334c3214f,1
0x093b7d1bde57c93ce59f1ea78bbfe1fb2bb85e51,1
0x7442ae0096b7065d6de11f204f418b7ba1859317,1
0x94ebce2fcca633ecf52bb17bc9abfc57d88e9aba,1
0x111b2086606081605c3fe501dd35f0bc8770df49,1
0xade0c7682199b798c0bc77c80c1701c48904267b,1
0x6b3ab283947afb581a461770d7c52d47b2624788,1
0x146d745139d417b8b5a1190cc73b34d7d37a9bba,1
0xf22071222b497cb6b75f5a882400f542bf9e538e,1
0x900e7ad1ab18cebb4c21f71795364e9b636831ca,1
0x995004bb11d30b2080fc861d0ae5043ece71ac2a,1
0xe7079eec020ddfc3f1c0abe1d946c55e6ed30eb3,1
0x749f93bceb1f2512481112d149c938e15fb56e1b,1
0xaed030182cb9d62e0cd6d8cce9cc0d7583d0543a,1
0xd13d7e15c452c7b96f8978aae44c3c6b6a1c40b4,1
0x8fe8cd04ad2cffe0d09cc45386659ccf4dcfee48,1
0xca119a0c0efd187be0fb5f4440a1603780729402,1
0x6afbba8699e53d47bb986dda1dd39c73635cf73f,1
0xf598aadf12a2fc4709b5db0c4c169715efaf2038,1
0x5e7da01b81644f9ad8f7760eb13188a7b6bdb9ff,1
0x0b8f4c4e7626a91460dac057eb43e0de59d5b44f,1
0x86c676b5335106f4b9e1c9714a38b619259e0836,1
0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,1
0x249e16a08396618bfd45b02aa4eea28ad8397873,1
0x139776871ee95f55d20b10d9ba5a0385451066cd,1
0xf2870dde3e94663ce8c7aaf242ca20ce07c5d02b,1
0xfc278dd0a2757f24f80d4b5fdadee36314df76cb,1
0x35ffc49e7fefc188dff81db3c717db098294bc23,1
0xc3556a0ef4ccfb13ae57489f1e685cd1dd16b372,1
0x2fa08fcc7e6faf795417c3a73189939c7a818817,1
0x92ac0ff0eb1ddbd581446fbd507b1bf56775658e,1
0x6e513ada916670389097752d05bf609d1246b4d2,1
0xfaa9dccf86f5cd4db872377c18368b5d58bc7b38,1
0xb3c3b3038bd2231b7b61a510102b459e694690a4,1
0xe3a591b751440dcf47922e2294a7305e781323ff,1
0x46f67ba8629f70a9c6099f9f0ca1fe98e5047397,1
0x72774bc572ef9a2dff47c3f8cc200dc2fe3830c0,1
0x5b4bb3c2bb6e2ec707cc39a86dd398c0a9f69add,1
0x25255a36287c9df4b2363fd9f998ceec7f12bef0,1
0xdc87bd5ea84ea9d0a0dd6d3b3769b6f9202f312d,1
0x5ff57fe847a6fb357d6765ef7587c057c4253cc5,1
0x37009f9ae9dcc0a6d59204e1aeaf9da4968caec8,1
0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd,1
0x012b84787f3d55b89a95bf01ca8ea853fa5dff03,1
0xedb7f337a3e4f1523a25d56e205a287168991f7c,1
0x62247532f72dce05d7bca9f1a6d778c91a00054c,1
0x90f4799bad112a23bf4a3df590723e3ac0e017ef,1
0x98e639b648144a51b3b8bd88810f272d79b8695f,1
0x6d9dd2b0fbf6e7d800f31c55f0f2f9089dfb7dc2,1
0x8d36f28989417b767a259c8d9a0c137566f10b7d,1
0x208b82b04449cd51803fae4b1561450ba13d9510,1
0xadd46e9a3d1bc4da161d44397e8caa620c68db48,1
0x6646b61c433b96bd895357ff41adef4b04786a83,1
0x98d633d2df5e70b6b93936f225fcc16106383aa2,1
0x10ad157640b203830bcc4164d2b12fbb03b266f8,1
0x9788e8a2de43664da334c3cf8f69041fe5858470,1
0x72e73095455ee0a729d133da53dbdae9118a33e4,1
0x6412d5c5ec56b955e0540b34fac5f75b6b00a5d9,1
0x44f829ccbdc9c15ca84d4fd3f00c4682c35f228e,1
0xbdd7caac869881f651a06cee8fbd8c0023cbcce0,1
0x52af787439a82f36d6ef6b0da0f0e5ecce29ff90,1
0x22f5d906ae03a49f01b3635dcc9a2f79e87cb44b,1
0x32ab4262df2c10ccc199f5f8e7332ed507ef3ea5,1
0x9d7f21b498068b63083843a775c813d160347b9d,1
0xeb057c509cf30cc45b0f52c8e507ac3cf8e78777,1
0x6112083d4bb12dbf64e4850842685aaefbeacb10,1
0x6853a596d6d7264d3622546da3b891b6fe17eb82,1
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,1
0x6fd380e3f7885789e95749ac58f31b8665a695e3,1
0xadc77bae2d8984a30d2bf2bee4bbf1c160d2ecf7,1
0xa420d99a9859cf648134d70669f426398c2cdf31,1
0xce90a7949bb78892f159f428d0dc23a8e3584d75,1
0x9a1535056e6617fec5498f438391377af9b044b5,1
0xa2d9051c139ec1ba9c4eb3cab1bbf5d313ea408d,1
0x1b06efeee8b90fb682b5f55cfc72e01edabfa980,1
0x13ed088edc815a22d19cd9cffe3c4cd247efdec8,1
0x3665e13ec88d60a490eb8b34acab4a52d46ec8c2,1
0x114f4e37d58da1d53f2f43cca7606d2d2884131f,1
0x78f0269f5b1ca914c8c58993f41181f89e212b27,1
0x240ad467a71210629d71d4de22ebde27951c83fc,1
0x78a71744a36315af9ed24e1c5813823d705f50b5,1
0x9f7df2ee256bd06edba235048deccbd3970b51f8,1
0xef628c724ad2843d12e060f0a5da00403e77ed6d,1
0xa604af7cbd129f517139c8f97f5511f0de04a1a3,1
0xc97958ff5370c56b7e0e6fb58437f00702714d49,1
0x63fbe9d404581a73e4f74157f4cc5640dc48a3cc,1
0x68bca5a8bdebe05fb8a6648c7316b4eb7e19a064,1
0x26e5fc18a90afc88e486b73bbaa99029ca6823b9,1
0xbd72d021d3cb334deb3151db905ee073b8eee518,1
0x271f35ef6445c2b2fa432d217bf3bbb13dea0634,1
0xb3589bbd2781aad79cc2727fd5abb762b522a7a2,1
0xc90fddaf0df1a8c4014d3a6ee934df81ff61246f,1
0x760aafc261881f1bb0587ef76f0db9c592f7337e,1
0x52bc8e9a92d08947bb9045f1f10960fde36c13b4,1
0xe2f0d7a32140df5648c1a071d661886dca8b394c,1
