address,value
0x8fbcb85f727188822d25d0558b64b640238f64ad,1
0x03cec965f26a18d5e23f8bc542709baf10e19c96,1
0x2e027b06d40a95a7fe69597e740192e3d5774ef4,1
0x6fac5ca3a8a7f53385e87a1e7e683dd7486afc3b,1
0x6a0af60c1906cc788d301acfcbf4b8b54e4a9a10,1
0x31e99699bccde902afc7c4b6b23bb322b8459d22,1
0x40d29dc53bec37ac2d3ddfd86708387aa45a04dc,1
0x82302402f29ea85f3f1e365fd302a0faa9dfb720,1
0xbdb6fdd2bf2aa01051540a0630ae568282a4bbef,1
0xa2cd656f8461d2c186d69ffb8a4a5c10eff0914d,1
0xce2dcc27a889bc2c23803560fbddf66eafe406a7,1
0x7f515764221e0ac10a3f455062d89ad285839b20,1
0x5b5fc02d41eaafa7ecde3c02c3e5c59110a77d99,1
0x183b6267cb9f985a8aa7fc912672a21d644a4102,1
0x56f77f46bd4d202b1ea0e50a55ff079833b5afe9,1
0x980ecf0d8e48df6cceba7a5d652e5ed932e2f7b5,1
0xd1258261b1bf55856e9af50e515d1c05f50a9e83,1
0x11e7dfd1ceb3571e00888e96c77ed92fa32c3692,1
0xc2fea212cb7635602b4b7993afeaecc97a873d5e,1
0x9634d2410a97ff36e6259e29608b5549e7a0539a,1
0x7d20fa735762f3f5148e7f2b5fa2add2e7919bdb,1
0xe4c6c46645988bbafd8ef6b4d1b60d969cc857c3,1
0xca890431a600c8068afc653ac588e356ceb6cc01,1
0x3e64014d2d3f0c3a3b0404110cea9060b4565e61,1
0x335055cd1d4eafe238cee71c9a7a121909c0b558,1
0xd3c2ad100392876249b65aee7d6f86f19586dd55,1
0xd821d59e05685777d39fe51abadb2130e3616ae6,1
0xfad7819967a6ef122a123f92416616a9a56eb5f0,1
0x30d131abf79be98c19a349a6bed30a5392d6bd09,1
0xc13e32581a69505b17cc2db0344e9905211e84dd,1
0x6f6ffdeeacddf544c1bb19bd060bb470076286b9,1
0xf0e49e6d341d4ea8c1bf2ee2f20b62e10aa96ab8,1
0x81e5cd19323ce7f6b36c9511fbc98d477a188b13,1
0x5bffdc17c39aca1c948e862b0feca2a1ecf40606,1
0x5566da199b3d266626dd78023f8206fa2cf2ab30,1
0x540bb8f6c8e420234ac58a77440fcfe519669ce7,1
0xa5abb09c179e155f2e283b6f876614b3d4d1230d,1
0x5ae053134b7866f329f1a0a474936d3d5b9d23cc,1
0x24e838b0181c7af61518c27063e1dc9359cd2f0f,1
0xf3a16fa6f7d31c67858417354fc35a9a7162cb90,1
0xbba3ced54477c12fdf16d7009771affc7a8c9ba1,1
0x1422e5e50e7b244748a78e1ab5523be7fd23a76f,1
0xde865a27f6668db9aae7b0e82853ad738c2180d3,1
0x3433c2753da24df566ea14c40584179e97396cf3,1
0xbad470e65c8986c9bb3e5d75d8e3685b1679c393,1
0x8b0042f62bd0d74575a3417b765cc1a9058621d0,1
0xc750a405983a615c09e52541e3fef805a91f8d15,1
0xa1a8a29c4dec5e676ad053c52fc011a98124dcae,1
0xabf972c1cf08eb7939ba7303203347e4ef3688dd,1
0x99436029a87a232d82bc5c034b2984f06e71b42f,1
0xb268f20c03c39f00425db32c424fd5272220496e,1
0x7ee8f8f465896f56edbdb5209015b64249c96ddc,1
0xb1af13b2e4be55ca69829a23c09a1f5663adf8d0,1
0x535e9d69758b9cb3dfbdb3691808487619eaa30a,1
0x84620a9f18969f3d38c4997c8b82b59e773d80bf,1
0x5796104e62420ced91b16a0a425d90f379753627,1
0x12bd05b7b3a693a00f808f4b53d903256d3a8827,1
0xdcdfdcfe8044a8d373260da3fe45e71a0af5ef77,1
0xa1acaddd259649d470b42c95738e5e89c8d8a233,1
0x8ddb806c5f7e50fa9e7530be15ccaeeff7d719af,1
0x1f87338e6689159fbbce349230b4087cdd18e838,1
0x28db86f2f04deb0c38bd27b65abc19a0b3895415,1
0x469c4e887e4d086bf5e06a247bb6ad16c5f1afea,1
0x8db709930b23c01885f49661b14853b82347fb49,1
0x71284e32422abf636bc36442a9ffb50b54659559,1
0x9bc2879384ec9543718c93bdc769050286f91281,1
0x5a483c063b6b2b4f0baafbfe799a3504dd477dae,1
0xff672b10b0cf498924938b6a32d9f7b08fa32c05,1
0xf1182c5e5bcd7c90b04eb14eb4f971c52f510d47,1
0x321a0ac3612d98662da2b205128fd5458faf64a9,1
