address,value
0xe01faf4bcfc290ed8f8335825db710a5c4437336,1
0xd6ee002752c995a118e42611baf52aba7cc1fef1,1
0x3ccaa6158ac53054fccb904dfc1407a18befe3c9,1
0x604c3667786bcaf593018236a9e314334a99589d,1
0x0f79fc26408ef7fc1d193187685eac9ea921858e,1
0xd1e8a92f44bdc83bc620c56a7913fd97de5abe10,1
0x33d00dce2942a33e2b553b0b206b24f160799bb9,1
0xfd9ce79fd7f62ca88ace958cd2716f4cce25e2df,1
0xbfacde4341f32b5f77ad81831e128ede4b5e6073,1
0xcc48857242141cc7f4f8555f8a3d5bed03556c19,1
0x1e47fc142bc94a0b7f6870d1d37055855930536d,1
0x2e47f5d3961d35d12e4feb5e79e02384bd0d56b6,1
0x24673b7ae3cd2f69a2e49b6d0a313f6a1007ecd5,1
0xf2439241881964006369c0e2377d45f3740f48a0,1
0x0d53aba24d961c60a12bd7bbd0c5bc28df00a600,1
0x2b91f332616084654098d4c13ceb9e82c8b73848,1
0x52f9b3aa0cb7cad168e4756f9d3306d0b59c526b,1
0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,1
0xc65127557c1eef1469de35d2ff00b8aeab8eb154,1
0x052564eb0fd8b340803df55def89c25c432f43f4,1
0x2a17c76955d6a7130a31091139e46a9491c99e12,1
0xd4d05fe29a112ebd5cc8f463f716c204ba5f70ce,1
0xa4e12ce3955fc4289dec95c5e2a696ba24a845cf,1
0xccafc39c3a5be579f191334feaf3bce3316a46a2,1
0xc8f2f8978798d4e8a8f89df6e68866cbf454d926,1
0x571b8db726c2a29d237f88c9efeb896290bf395b,1
0x129f7af67d4d62ffeafadccd9be6566f0e33be48,1
0x863051567c4b24efff0f7584e265e86cdb0c5d3e,1
0x767a58ba5b0e404f5befbde4d7f00926df568fe4,1
0x12e7df22c809ac3fb4a4fcbda3b492ee9e5bf93d,1
0x89d349cac2fcda7c9e87e9cd261b1828304df3e0,1
0x057cc058adc5564df77c6aee28ac04ac62d6e1a4,1
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1
0x772e3295e83fa106f327c21de8cd032dcd563327,1
0xa812ae608d18b528da5683cdc77f6334c706ef74,1
0x216506985f6de2f2ecda7498f8de8e46d4b832ec,1
0xd179ed69b7962f48af502a1fac9abeda70e83a6b,1
0xbb9beeaa6202c7c29cbf40fe2a28133211b3a63b,1
0x5f4ef1da0a7b2181d321f67de9efd7cbc4b32868,1
0xb1a3a2f95c37e5776b0b1467a4daeb303dc5c268,1
0x6d2ad2c79a8a8c4a6c77140dfc56bda96e0ddac3,1
0xca536f1a439eadb69643b850a198939bae77ee4e,1
0xcc72d9e9525b55297c03c2d09b9677617a02d156,1
0x2bc4a480f8ad345b398abb23854e3062d5c57c51,1
0xb39734396b95660707ef7f3d3a76e8566ee34377,1
0x3b22621a2b0e1f8dd3056975efc2150d5fbee980,1
0x374fe022810a90d6a64b4789e18eea6b62517457,1
0x2e6af0db64ceb81f393265242c018130acb7d306,1
0x3b23b754a8f59c9adaf721302a40862e387aaa4c,1
0x9f1c6db9f8603bb40126f9f17b339fdb5b7bd13f,1
0x31c72d0d03adc76456d3c14a4fe19f8aa8307c16,1
0xe14397613d3c700d3abb63d15ff481d09841ad8f,1
0x333fccc5046da80e10078363f7e0faefe08aeab3,1
0x8ed55d7ae8a86032bfb78eedfd318086f9bc43bc,1
0x7d544a853dbcd39a53315e7002f4951a6d2f080d,1
0x13a7d2fb3f73b57ef539c35c4ec59ed49b1833ca,1
0x330bce303d27df0eb1b856da3464278db1db1ac5,1
0x62d03153358ff577ee0dcf1db555a687f59a8875,1
0x1cead4aa504383c0aba0598781236127fc3af316,1
0xff559fc20d9b6d78e6e570d234b69c18142bb65e,1
0xd7d1c6484e4b8b3c09c7b9ca8722aa52b0046c12,1
0x665654f2d2a151be2d0f8e3697e6ce780f732af2,1
0x1c8ba193f5d7fde5ee2072b799390bb1283157f1,1
0x8ac236f975c5b44948c45c662834e28f017c7097,1
0x47c553e889f7bfa75cf3775473180a04e9effcfa,1
0x543774d6a9e0c8fec5248f1d7d1512848f4a2b35,1
