ownerAddress,value
0x2cb3338f518b2d61470b4d1d503bdc84c1a04ecd,0
0x2d040d1ebd00f0cea5c02a9facf93abaa92772d4,0
0x2d2adcd04aeb3b41fdb836dd7a644c3cd372bde6,0
0x2d5e03d9064a55b96d34290a176656398df91379,0
0x2d887be27dfba166ee4bdecc1d7788d590d90477,0
0x2d92214855f88f1a3f24b1a3f8f6d533cd0e2e37,0
0x2db5a6d2a3d544f12a0c898ff25b1a18fcf9a554,0
0x2de5ec82bdb8bc7662e9994fb24ea6e6f79d9d69,0
0x2de9c8ad139793ad2f72628a960f5265ed9ef28f,0
0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0
0x2e08dab3417c6825f90c1fe07b5fa1b8753a9ca5,0
0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,0
0x2e3104cf612e1046d3e3ada96343287df31146da,0
0x2e31db5f6262e174cb8674cdce036dea306bfe00,0
0x2e41ae6cc6a1c070cac70fabb29fb108b0b84823,0
0x2e9778ae970d4d641a59b81acf3e14015a1ea318,0
0xb102b8d5c04e9127602f13f3f084b2cdafa67273,0
0x2ee5fc834903186949c75e0dc10ec245397bf1fa,0
0x2eea4706f85b9a2d5dd9e9ff007f27c07443eab1,0
0x2f0e4383f1166cea4e21925c2eec1663d3ad8e7a,0
0x2f1f1f7008b57c7421f39726a0d223c5b17e35dc,0
0x2f96a78d486382b9e20237e97545087c31c78019,0
0x2fe5b1e4a32e794959dfc5261b1dbfd9bffb982e,0
0x300d41cb446469c168cb53e952f20374d000be22,0
0x30277ef932d6212748932051080000c6a6e7551f,0
0x302f442c5aa90177684b551883fc32b151178e7b,0
0x303c36e5c473bf36bf643debeb61c68f780641aa,0
0x30607f2c34d2e847c41fee6b29c3301082031350,0
0x31004f28babda1f632cb445944892b04a411e7f7,0
0x31222b4a8e0a2592d8ee19507186237faaef4467,0
0x317c32ca0309bb8a1f9d8a3e2836544f233c841e,0
0x31be70d914ff582b1f10778912120770dfae83f7,0
0x31d1738bfade25266ea04e37967eff68e5476682,0
0x31d447ccf5ed1905287ca964b72f5fef01682944,0
0x31e99699bccde902afc7c4b6b23bb322b8459d22,0
0x31eae19c7737925fad2ff2f007ccef3c9a7e2239,0
0x31ed534fbfa8c67f8a9d4e75edcf03261cb2d8e7,0
0x31f7d87f5f6a90f8a9ff6328e2c607b637f9c157,0
0x32766d81f86cfbf4485545c9a367b4e2c224cdcc,0
0x32930f08be826e3738d856cff5d750f6873ea114,0
0x32b32383ed83a3e5f07938700cf5d2143904792e,0
0x32bd5fa87b188cd3b1b86fc6c1b7a052ed2d7134,0
0x32c0b363a25530cb15b189df963510dcad7fa2bf,0
0x32ed7ce154b816d2d71ccac6b384a5261aeacf60,0
0x32edb603ed21775f8d6063c77bccc6e3604da2b7,0
0x98dc45a0a69a60e63f7a042507ab38e4d492cd69,0
0x332ab3f0dd19b601e988024bce17c9795a8c88f7,0
0x3334c740aee8c9e6a0c6f16ac057b0e9c6a73479,0
0x336734a67020ee0f36fbdeb32517a5d8751bd0c2,0
0x3368b4733a4552b38b7d81c215d88cac4c78d8e5,0
0x337101def3eeb6f06e071efe02216274507937bb,0
0x3432b45b9ee95bd5c31a726b936cf2ec719a2153,0
0x346b54cdf75cd6dd2f41f5557695f210253a6e94,0
0x34c653d4f5b7e1171e0ad1d2adca6f9fd2f01133,0
0x3511ae23ee25e2b97dce883c7d496ff5d18f1dfa,0
0x3543493a76ce5ca362dd6eeef000547de52b6875,0
0x3544311b3c5f21edcadc9f5515f3acd74f502fff,0
0x354ac42d5e29ef57d956d6967c54b084524d7b84,0
0x3564ce014967c81e25f6349124673cf60b7ac572,0
0x3592283e6b611f323db089b82946f6df2d1948ed,0
0x35d1a3dd6c50deaebb7eacc6077a586b5dde09d5,0
0x35d7dd9230a1f079c907b53e7c5822b34e197a1d,0
0x35f7f29f154a28674c8a50d435384744b02cf42c,0
0x36083c868b16780a0d39155c88e92816f4bbec00,0
0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0
0x36291c3bc9d09156970daf0a0a205eda9d82ffa0,0
0x36799ff7bf99602870b91572e2a897b06c91c87b,0
0x36be14c0d731d70333e4f906a0d33ef65182fd0d,0
0x3701b0bd69b71ffe298f3e226b5ad372b22f0f16,0
0x37145f730aa36ee38230c49830238beb3f4b3d32,0
0x371c4cf0efeda222fd6461cd5e4f9d62ac61d78e,0
0x376f96833b85f5a212adddbce0d172340621d1c5,0
0x37cbc09501e6965c97c0e4984a0a371b5d591dd9,0
0x37e33d90f8a60e484e9cd12699497a3288d41834,0
0x381334a57eb45ee79183ed126c7a688d600240e3,0
0x381e169fdaa69b0b2ab3020e9b3f9d9cd7e65f84,0
0x3837bed4055a7e0d9b1f180f038786e2e6055d8b,0
0x3839a6c85a38de97abd0ecc092ef3311a7f1311e,0
0x389b77dc2c7da87182a87eb0d71d08bc98db2331,0
0x38b2739bcb869494cc7953c79c97e3bcad7eac04,0
0x38e23cea342deea0744a4f68780053f347b8bfa6,0
0x391a3699f430a4563097aec735b3c242108350ca,0
0x3927e502c865a2c873a735775e224930eadfd2e3,0
0x393f5fcc765421713bd4723832018aa94c8325db,0
0x3950d3f8813301bef45b29c014ee5a74c47d4249,0
