address,token_id,balance,contract,name
0xb6fd849e71db599c9ed30f346725c776e6999fa1,21257,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0x208b82b04449cd51803fae4b1561450ba13d9510,21259,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0x208b82b04449cd51803fae4b1561450ba13d9510,21312,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xdc4a23d309b5030b57713d6c4a5ceb7cdc6b927d,22815,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xdc4a23d309b5030b57713d6c4a5ceb7cdc6b927d,23134,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xa91b9d36acb333c4b0fc175bb353498857a94b9d,23260,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,23580,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,23590,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,23592,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f,23845,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xa033ceac558745ff742818529d7d84f7d1ee55cd,23846,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f,23848,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,24918,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,24919,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,24921,1.0,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare
