address,value
0x1cc000c1a649d93ef59d222f14063189754b7798,1
0x3a9ab042338acafa6a425e9557b9f451bed37eab,1
0x4f85185e32148a42a8a01d76739204508f66e844,1
0xf53218f4914d886201a1ed4e790b952c46deb8c2,1
0xfe0875e12958a019dea15a795c22845179749f50,1
0xe9ceaf49e5afd867935bf9d3ad285f68fdeca4fb,1
0x0fc7523814f704fbf5227f2eed73c58b4fe85d1d,1
0xd4cf19f76addb489d079d0f60f41d6e91e7c79e1,1
0x3b8f0ee14a29a1194e0f0be0d65e4b1327e52b25,1
0xba673595fb22f6e853f006866183153652bfddc2,1
0xefdf3179dec4173efde8f26d83437a2c7eadf021,1
0xe786810dbd4b0c9862059a766d834df50fbf4e1b,1
0x290cf6c2277f953f70b4fa32a01f1140f629acd6,1
0x97963380a1ed099905a7f3d8207e650caf2fdc05,1
0x4a39ae58b605102913ac19b7c071da75b55b2674,1
0xbfd9ef77edf8f1d9d6ee83cc37b0c62768e6d202,1
0xdc546f477f273bcf327297bf4adcb671b5f20be1,1
0x4fc31591586075be5de33f223bfff060283babd4,1
0x61b40685178f11ed85d3505422c90dfc0dcf193b,1
0xd413fb3e1d268eb37eeb38de04734343ecf6c512,1
0xbb261e9c522d826886cf9d03b200e268a7ca36cb,1
0x8314842059387b49a26bede4f7d30a1d987eb139,1
0x09cdd1ec94503878479e472cfb3573e145370a86,1
0x6006a70daaa8d9971485ebae7e3a998f6566c0f6,1
0xb0fd5f3cbc8256b9da6c7424b1c984f24bba1015,1
0xe44946a036d9c1f8438d4d2a33acd969d8c48706,1
0x2c18583d04fe75c466f6db2e79741277e8e88c48,1
0xcbe8340bbe38de99cc86508d75ca611eff7a3426,1
0x21d14e2c2bfcfa07de7999e08c4b0256293de748,1
0xeb6d21aeeb367ca23c8c37a20bbdf7d8cf2bcd53,1
0x865e4b21be7f7d01fadae17274ea586dbad57da5,1
0xaeb8aabe5fef661d8091c27b4f18771dcea61a8c,1
0x35d1a3dd6c50deaebb7eacc6077a586b5dde09d5,1
0x994b2b32530c95cd4bdac0ec0e0b41b187385b94,1
0xb910e4caae9ebb64680e4f16980bf7c0d595bce6,1
0x7ee8f8f465896f56edbdb5209015b64249c96ddc,1
0x1986521f6caf7e3dbeab041e0578c62da5dd11af,2
0xfddbd16c471878d179992a491438d9bc0a162a17,1
0xc7b900f7c9b1dd40c9d2de6c739d5127c85b298d,1
0x68bca5a8bdebe05fb8a6648c7316b4eb7e19a064,1
0xd7ce4706f31606981dc35255c8ce27934f9a7624,1
0xb6aa2932e1aa279f5da11c4450683bad037f2486,1
0x8381b83c446f9311d7ee22697509c49a79d23940,1
0xa6dd6053688e8d89aa923abac0e4b3a54fb262b1,1
0x82e133653e5069a61062b28795ef19a99a3d2c75,1
0x78f1727e72fb88c6e0d7abd5923322ab493d9487,1
0x722e9468d7f8c2710b6dbfdf70f01b045aca1851,1
0xa8e376248fb85dd9680fdbeecc3ec72e20c37cac,1
0x19cd2a253b3e559b2b5ad57170b4d5b97b64bfb3,1
0xc7bcbe313ed75e385498077ae32c1246a4ca7286,1
0x6e63a4caeccb4f341ee9c9175c9cc554bdb6d10b,1
0x84300dcc7ca9cf447e886fa17c11fa22557d1af0,1
0xf1db8a2623193757317639d0532daa5e3c8ea20c,1
0x9e3460fe451230e977ee343597df032364189985,1
0x9af481276b075e036bc23e887a8bd275e69ef74c,1
0xde11c3cb09b437d148e5ee6b909178ec1cb19750,1
0xe99b70874dd7785e7d88b0a629afe80ac1e19634,1
0xcb4cd299976dd0a7572f97253aabb39ae64ecb35,1
0x0f4a34a2cae2c2e1881f8d960265894455993579,1
0xeac5781e7ca68f1c7b6ebe854901e427049d0ab5,1
0xab6ca2017548a170699890214bfd66583a0c1754,1
0x7e23a0a9fd1105ca4b1dc9b7e0f0aab3b7071caa,1
0xb43461f2b60f63de07d80eb1a667a9b84802e8cc,1
0x76923c644edddaef10ba444c1a0e51d138cc4a7d,1
0x92be9a3f9f5b3ba7d8d18430723d3c4f82539e74,1
0x14287e62b859a3a5e19b3c2d59ed1f12ac94ba4c,1
0x5adbb3c856f676bdb50875366114f7644b82f781,1
0xeaff451d088bed894ed20bd5f1d57942a9952201,1
0x1cf56a19380a3da34ee8494f215493bdd970a1b1,1
0x1ec396ac5964b69c394d2f97f91908e15b3a046f,1
0x40d6cc4ad15707844b320b1d3815e0f0cf09ff30,1
0x5b9ad475c313df0401db475f807a12d0ebf51b8e,1
0x1d95b0b6d3582feec7ef35d2ccf91564ded0cf7f,1
0x5567c85cbbe24c65c80783b520ea538552f47a88,1
0xe3475bf2ceea9ed2560d5f68118b9547819fdecf,1
0xddb7a9327025d79dae4de47ff01cc6aad4995a43,1
0x85742c4623be91eb2dc0926f8980184ab27958f3,1
0x942e4c5976f0a51676ff5cbf900fbc931257a523,1
0x56902fd64dee370d12bf659ca0155f6ea29d3089,1
0x9af4389da5af204bfcbf7a2130f7be7d9faf10dc,1
0xd55ca002c8ac7d73b8423696ed55f8f40652914a,1
0x97e98bc8faa00f58a33e04f33fecfc043945f809,1
0xe328318c037754ef86ffdde28d4e2acbd8da9b6a,1
0x5e552827259a42d1b09e1f11615c31e9bcea56b2,1
0x00c7616b53e7c5042a74ffafde70c80ff6e94e7c,1
0x0ad3a9dea3221930c9a1c0a59c1597536681521d,1
0xcbfb9a917c2b45fbd8e820e66602ef26dff9cd40,1
0x5c964e8a1219f3509a7fc5ad08f13edfab37f438,1
0xa0af0ea0d75baf7486a5e8bbe0e19b06531bab8b,1
0x558d295bd30abccdad2621dae56b2ab6cd07566b,1
0x408596e377a1f444055af7f426bb9a9ab61ca6ef,1
0x763c189d29de29090d80110928bfddfd2ae0eceb,1
0x7853010ab93f48ce78137703f7f0d21ace194d11,1
0x44e9d011df8741be2493e99297e9ad67bb1aa85b,1
0xddd11dac91285d79ac08a67a76192908d6b4c471,1
0x755b1e686760db0cb43ef566fb2a689da61fb265,1
0x202d0dc3dafde1661f26aecd14e142d623a171ca,1
0x1e2fa044a25bca1576ed94562db50f51dcc24ca8,1
0x8bce57b7b84218397ffb6cefae99f4792ee8161d,1
0xac65102bb7d79488a32d84c5d61efe27b19fb9f6,1
0x21316e6a4f0af45e5f1503984e83b10c53b177d8,1
0x76366b90dd94acee8abf23b16756a6e1a1da5943,1
0x30d41a62b6e36e72b4fed35236c3168f4369b2f5,1
0x9671a3fbbfb13d68e5770afed424f8915ea0ada3,1
0x31acece6521fa2e72f115f138ae34bb10c971047,1
0xe2253bd646ffa2892027c1c8dcafaf51b7b7154a,1
0x79a3d154b017193464774683f4698d6e0f98cad9,1
0x443540a94c9d53445725c9637d533e0a5faf40f7,1
0xcf9741bbce8ba8ec2b0dc8f23399a0bcf5c019d5,1
0x9c5820b5b0f91159dd514b352003071127bc6277,1
0x496010e75795074e68cc7323e72d5398499195c2,1
0xe876275e5e1a77e0de4006e5d9b85b33621d1442,1
0xe7e35d980f13dec27d9e1e5d63317e151fb78e59,1
0xfaa8a175b8b0fd2ddfb31347282afcb53870ef1a,1
0x557fd9677cc7c219d205d8eaee00cdb68304a122,1
0x9f7064dfe6ca5856b3afd7a3b3974686a35bdab5,1
0xd0a71be52ee3f2f07aa5218c9c3658a50374d87c,1
0x1f10b5c0984d40ff7c11e650c4d076d12242eb13,1
0xb80dbcba7b2a38ca14862674db5f456f43b8307a,1
0x06b9bff215e07356fbd35a73e8db12da7b01168b,1
0x07bd3b64f9f51fe1d5c79f81dfc0460fff305b0e,1
0xfdf82b1c1a9065cd0e42a6c67826ce93f8e067f4,1
0xdccd0bc0ac5dff5dddfae6bc895761cfcc64b14b,1
0x4c9b3b18a54e59b23a75250425670e6a7467d225,1
0x0409b72d96dbded9740724659bc6b774a2286689,1
0x162fbd227db73c80b60dc59e94a5f37fc492a017,1
0xa8ad97ebcb96b4c5ad582e206fae02944c129b61,1
0x3433c2753da24df566ea14c40584179e97396cf3,1
0x4727bc2c10d40db96e694e2cf0820e217aa5fb68,1
0x328809a567b87b6123462c3062e8438bbb75c1c5,1
0x25a765834c56e5daa26ac110a671e54740129042,1
0xb1af13b2e4be55ca69829a23c09a1f5663adf8d0,1
0xf7efe5fdaa7030ee8ed482ba755b664c32220d00,1
0xf9107317b0ff77ed5b7adea15e50514a3564002b,1
0xca50cc37abaa58d19e3a23ccb086f17f8384cb3c,1
0x7e910c5654fe0291b63990c73af20ef35f50591f,1
0x38e23cea342deea0744a4f68780053f347b8bfa6,1
0xfc1eeb7402d9a1179d43d6f97a2a907a7262f551,1
0xbea8e78462246f7ea4b531b4cb2425b329846208,1
0xd530282d853169a23822762af0dcab045d6295d3,1
0x187dad1e0dd5e599091c2ec88e89afb4cde4b7a3,1
0x02644a61d754b28b67e529d62a3ff6a48889c0b6,1
0xedad4633fb57c805f413f09246762fb357e28a37,1
0x419beee486a63971332cee7170c2f675d92ac5d3,1
0x463d5e23b9d49462d56994d411e5a9c2b7c4f1ad,1
0x471be7cc317a0598f0249015535b2f859300659f,1
0x86e806af0c7b364ea7580922996a33edf0251640,1
0xf0cf5171f1ab7b0084061f79c7626d426e2a9e32,1
0xecaebf8f5a28a6ef322bb5428c11270ed057c497,1
0xe895084850c04af3a57fdd90c0ba42ba440bc3a8,1
0xb0689ce4c127345d05db41c942770b663fd111ca,1
0x624f02e269462fe3fb9b1d7d525e82096bbe980b,1
0x303cfaf8ce123640959095dbfbcd152ec1dd12dd,1
0xe998eb9cc006029892930d54cde5a1ede61e426b,1
0xb9bca56f33ea404a53f8ec98d0e746a2b4cb2ec5,1
0x0ed0d0f3a5f831d1567ad6f8e58280977a1b205c,1
0x5ccfb4a3e07fe1eea3cf893df2ac35d9c2665fed,1
0x668f1e8ad3d43c50d0d95bf621b36dad4412f202,1
0xad9f4655afbb676cf93b324c6d0852498a4f48f0,1
0xbb34b5ad1d5fd1058be03cc5027ef14e81babe26,1
0xecf4e7f1f98d3b9742aa6cab6e05761f3a8fc5fd,1
0x5998d1e62b43498b72e89613c1c33944492091cf,1
0xd4d2b38106e40f2693b617314ba5f406985864eb,1
0xabb94dbdd360cc0ee92b59420a49019e760e32b3,1
0x9ff53a90322c068d7572079ec3c1f307ed3f84b5,1
0x96feeee2b37c3308cce6d3f580e60ec44bc20878,1
0x86120b161adebdbf04103b4cf989f6d6f213706d,1
0xc53a1b7da00e02ef475283f303247a314c636175,1
0x2dade48d1bdbd2140b2d3e1c3435b0e94d86375d,1
0xffec9db01ad7c2087914b2b42e90d72bd86f9433,1
0x13706b0c0fb41011b5b92339ccd36588bc06b635,1
0x25ca2d6523eaf61435e07c087a7009b286c1cff7,1
0x38f1dfdcaf2f0d70c29d4af6a4aa9e920efe8b18,1
0x23e3619a8db34cf84c3a48ac08cb851dbe2f87a3,1
0x8d7dff54a8ab10dc396620a413613a4630a8a51e,1
0x14739b2b9ca2dbfe90dd86085eb958940ad0221c,1
0x918c3803def49e0583e1ffbf46d1bd3f2be6c8df,1
0x04c3de3ada9b7ff269adc3ba1e6e2f9296d72cb4,1
0x9bdce45a073e42b157b808e9b5a97f0e467889fb,1
0x1cc1983396e55e925b777a0d70dfe8b56edee942,1
0xfa262115e29e2ca117ea78389a6ef1204a4ed484,1
0x981839854a639d2e4998c1a4e7bcb058e10b13b8,1
0x161ea288055b58fb182f72b124a5d0f367b099e4,1
0x2d037f66b9e0ede90c2080558a7d3ff7be36e9a1,1
0x02ae9223c40c3ba7178f585541d6b7abfdc52ecb,1
0x6386d4dfc49f8480b00304fe1382cdbae72a241a,1
0xa362a9676db12606d339d10433c1af3618bca1d4,1
0xfad48754632544416fc33c7a2fc3a7958bb61b15,1
0x8c47286ffca3d75cc3b15ffe11093abe01913a3a,1
0x06cc21aeea76cebb12da254b6e982516662bbca4,1
0x6d7b4413374ea64c414219712562bb8a7010139f,1
0x547f6f66738afe6dd4117d67452d7d4772315d79,1
0x904997c282ba2bbfed033695bdeb2c1ed27b0e86,1
0x11732f4b391e6c511cb402ade3ba3dc49914039d,1
0x2a3f7e5170ea8ca967f85f091ef84591f639e031,1
0xf82a0e1d64327ad28f999e73ddbe08e89ff3342e,1
0x9bf28272389cdd8fb6c959d711ef54ad9f9b628a,1
0xef750e18f0a2e46173743f119bfd3454f2618add,1
0xee53bcc8c14361790ae5de5e57d8235d2065f815,1
0xc164d3ae97239956b0b36b7111be4f5a0353c0cd,1
0x5f0bdfda59ebfc57521c07ca90e14936c35947c9,1
0x7c199419156522af863b20b8d6c811c62781a9ec,1
0x2918ceda641716fd6bda3ccf691c3b54d4c87b6e,1
0x5a483c063b6b2b4f0baafbfe799a3504dd477dae,1
0x064ebe90b4d32e8b18b684f60cab14609d2f6e78,1
0x32ab4262df2c10ccc199f5f8e7332ed507ef3ea5,1
0xedba5d56d0147aee8a227d284bcaac03b4a87ed4,1
0xa17d53d78a2bbe050b8ebb00ceddb1d3d7bf7b32,1
0x847768fa647de3f5735d6fb7638979ead0948aea,1
0xbb2f4b2f9e07c94da18744d3a61ff4c1163d451d,1
0xe89e53e504fc1840f0ede5b845f7ac51b91a5bad,1
0xad37fd52b3543414ba91530e6250f0dfa628ca76,1
0xbb5ad1bf3a3e2d6014377aeca3787ccc083ca0ed,1
0x47f5dcbb04e00951c228dbfa9934df1febd77680,1
0x3fe859a56ac422ba7ef4ac9d6335681610b51a3d,1
0xe37c0951d55ac35d7088865286a567ff5a584dea,1
0x7c88c6368a84b37b1f18e58f42e79771703a2f66,1
0x959694449f233ffb80ddbcacca250219114ee302,1
0x59bdfb381ca2080d0d042903e776d3dcb548050a,1
0x015882ccd25feddb7cb5003c415e2c62c680b57f,1
0x0dd886a2723ae521ef33cf97f38564a8eda9e22b,1
0xc8f2f8978798d4e8a8f89df6e68866cbf454d926,1
0x198fa3a7a4087ee868205a44ca005252e02e47e2,1
0x64e29cce3cc6e9056a144311a7eb3b8f381fd4ac,1
0xe87832a953360522f7e23086ca0456a85d8b827d,1
0x478bb542f7658d635abba67edb987806dff5b83d,1
0x79f7c440b359dece7f2a74813a94c36e3aba740e,1
0xb98d10d9f6d07ba283bfd21b2dfec050f9ae282a,1
0x2fc8e1176f9adc9ab99bfe22f492ef5defe54301,1
0xb9115cdf030af33f476c40c7b6d384a3ca1d8044,1
0xa8bafc88e36ba1223dff19452309f96e1b351e67,1
0xcfbf5a2424b36855ea1def56ba02107e7b4025ea,1
0x4147948b11ce851082f85fd7b56b76ae3a583560,1
0x9cf77a5bf1986745f751c19135545f47f4eccc0f,1
0xc643c9411a6b489e9833b16631140f42bbfcb6d1,1
0xecd63dc048e025482e56e92771cd74b4a0cb63f1,1
0x3340cbd6cecf6540c18c0b7ac4639684cb5ba3d5,1
0x7b768c81353cd5ff73b74e72dc7409cf789436a3,1
0xecd5e98bd002708868f36bb6daa29e16f11b98c0,1
0x12ad5707401114453020a92a7384f267c9c559f2,1
0x5b7ecb57eb260b2a9c35c443c0eb289370ba05bb,1
0xe9c24df9f388666f5a1711c79cf4238e8bb0f46e,1
0xd9a04c14c31be4f764b111d0b147bb332fbc2fbc,1
0xf6330de94b60a063f547f7b9dfaa5a624cbda702,1
0xb9dcd2f68174e1ed42714b1c928a7b574b119afa,1
0x38039da6bc26c101316af426cbf7f43834957c46,1
0x2df8063c53ebd6270acde4e996a925c531fcfdfe,1
0x2e9aa578419837a2a9958000c9852233217dba17,1
0x96ce0948ae251f09db11f82a6c9fa83251f74095,1
0x4744cda32be7b3e75b9334001da9ed21789d4c0d,1
0x8a09ed6a990324d26fd4070d6c81b2bbd3288cfd,1
0x3a9f45ac308ccc0a1a48b0f9e2f8ce859a0039ea,1
0xceb72dd636147544f72784fe8c9f469c606a213f,1
0x5821f6961757229f373efee9d391ecc6958155fb,1
0x107752288b215467de25c16119787d715ec8e26e,1
0xe1b020683fb18e2368f70ed238f9a564832c1217,1
0xe21ede343f1c420eb662f45f1a595bea467e1ba2,1
0xad1a95d6144ee6fe42776f9da2584e9da85e8f1a,1
0x60874f721a66a2b9018c7cacc46151708864f52d,1
0xa6a07e1fdd03e88930b3a1292983466db2cc8105,1
0x7decf7a31168778f311c57b9a948abaa7321001e,1
0x0199f4bef64212be9d5847557631ccea02ae8d26,1
0xc84481feff1edff0115c7c5229973b8712fce884,1
0x4b0232e5b314960318002f6370ce89d4377c9b97,1
0x7b0883259c811126203ef50e559b41154cdda7f6,1
0x312cbd15d26209d66f05662bb91d56cb0fdbc2c7,1
0xf6134273a485d8da876b96d488a3bad831e635e9,1
0x53380cd390f59965d67bd21c1b07b3071fdd7101,1
0x7aba6e8e3055f6c3217237bdea1936e32ff4251b,1
0x0f48669b1681d41357eac232f516b77d0c10f0f1,1
0x9340e58a5124c1964383e372c0283d1b5aaef0bc,1
0xe8e58ff06ecff315ed194097a284384cbf0a58ef,1
0xd2e2b333d5043d6d48d9280b4d2b8c67457c81d4,1
0xcb90dd8a79be00ca9ab62284978cf881c2899346,1
0x0ad0acf7fef713bde04e5d32698a3223773106b7,1
0xb2249c2077d8bcf18cde0fb05af9926bc520cf72,1
0x9e139c20e563220202cdeb038c4af1210362202d,1
0x148c8b81a0a64a5100b85b2f42270d65827e95bb,1
0x69e11a201756fb2e9326ebd3e57a9fd8ad4ba4a5,1
0xc2ac36ae74784f290e7b912e5cbf35c346fe4d93,1
0xb8b9bdc95977285a22f6c182ec83fb3e232af487,1
0xb3c3b3038bd2231b7b61a510102b459e694690a4,1
0x05e2249948b5c4ff763b02d7ac5837a8b8ab5131,1
0xa247c0bf7cc7f494c72fe4abf5402a2b7153219d,1
0x37b0e438a14a4f6d7d54d52c7c3017921c25eb4f,1
0x762da606029d3120735aa1eec15464e265db7a3c,1
0x4a16aa11107fa5e2abf1ad478a76f1bdb7847626,1
0x011dbaf4d5fa5260715115db22338f1fc0673d60,1
0xc9ae9abab656bb576de324302b387aead2c1651a,1
0x7b8405d2e5c06156c6336666a0d9029a6c3b1364,1
0xbd72d021d3cb334deb3151db905ee073b8eee518,1
0x953ad29773a115fa5f621c2b74500dc14bca7d77,1
0x5cbb31e39ca93ca13d8e9f686bf749b14076bc65,1
